Date,Open,High,Low,Close,Volume,Close + 1,Close + 2,Close + 3,Close + 4,Close + 5,Close + 6,Close + 7,Close + 8,Close + 9,Close + 10,Close + 11,Close + 12,Close + 13,Close + 14,Close + 15,Close + 16,Close + 17,Close + 18,Close + 19,Close + 20,Close + 21,Close + 22,Close + 23,Close + 24,Close + 25,Close + 26,Close + 27,Close + 28,Close + 29,Close + 30,Close + 31,Close + 32,Close + 33,Close + 34,Close + 35,Close + 36,Close + 37,MA_13,MA_21,RSI_3,%K,%D
2014-11-03,325.5690002441406,334.00201416015625,325.4809875488281,327.5539855957031,12948500,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,391.4419860839844,383.7579956054688,382.5559997558594,394.7730102539063,400.8699951171875,390.41400146484375,378.5490112304688,362.2990112304688,361.56201171875,365.0260009765625,352.94000244140625,336.18701171875,330.0790100097656,320.510009765625,328.8659973144531,359.5119934082031,375.0719909667969,383.614990234375,386.9440002441406,375.4670104980469,377.1809997558594,399.5199890136719,346.9933847280649,363.0085231236049,12.554711678475755,9.229866528508406,3.3203757946310795
2014-11-04,327.1610107421875,331.7669982910156,325.0769958496094,330.49200439453125,15655500,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,391.4419860839844,383.7579956054688,382.5559997558594,394.7730102539063,400.8699951171875,390.41400146484375,378.5490112304688,362.2990112304688,361.56201171875,365.0260009765625,352.94000244140625,336.18701171875,330.0790100097656,320.510009765625,328.8659973144531,359.5119934082031,375.0719909667969,383.614990234375,386.9440002441406,375.4670104980469,377.1809997558594,342.94215510441705,359.65719023204986,100.0,37.726721040877756,15.895949474923663
2014-11-05,330.6830139160156,343.3689880371094,330.6830139160156,339.4859924316406,19817200,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,391.4419860839844,383.7579956054688,382.5559997558594,394.7730102539063,400.8699951171875,390.41400146484375,378.5490112304688,362.2990112304688,361.56201171875,365.0260009765625,352.94000244140625,336.18701171875,330.0790100097656,320.510009765625,328.8659973144531,359.5119934082031,375.0719909667969,383.614990234375,386.9440002441406,375.4670104980469,341.48592435396637,357.02447509765625,100.0,100.0,48.985529189795386
2014-11-06,339.4580078125,352.96600341796875,338.42401123046875,349.2900085449219,18797000,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,391.4419860839844,383.7579956054688,382.5559997558594,394.7730102539063,400.8699951171875,390.41400146484375,378.5490112304688,362.2990112304688,361.56201171875,365.0260009765625,352.94000244140625,336.18701171875,330.0790100097656,320.510009765625,328.8659973144531,359.5119934082031,375.0719909667969,383.614990234375,386.9440002441406,340.78938645582934,355.4403802780878,100.0,100.0,79.24224034695925
2014-11-07,349.8179931640625,352.73199462890625,341.7760009765625,342.4150085449219,16834200,349.2900085449219,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,391.4419860839844,383.7579956054688,382.5559997558594,394.7730102539063,400.8699951171875,390.41400146484375,378.5490112304688,362.2990112304688,361.56201171875,365.0260009765625,352.94000244140625,336.18701171875,330.0790100097656,320.510009765625,328.8659973144531,359.5119934082031,375.0719909667969,383.614990234375,340.4158489520733,353.47166660853793,73.22089787495557,68.37047873908733,89.45682624636244
2014-11-08,342.15399169921875,347.0320129394531,342.15399169921875,345.4880065917969,8535470,342.4150085449219,349.2900085449219,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,391.4419860839844,383.7579956054688,382.5559997558594,394.7730102539063,400.8699951171875,390.41400146484375,378.5490112304688,362.2990112304688,361.56201171875,365.0260009765625,352.94000244140625,336.18701171875,330.0790100097656,320.510009765625,328.8659973144531,359.5119934082031,375.0719909667969,339.70692561222955,351.2833818708147,65.19342308963992,79.77443816530919,82.71497230146552
2014-11-09,345.3760070800781,363.6260070800781,344.2550048828125,363.2640075683594,24205600,345.4880065917969,342.4150085449219,349.2900085449219,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,391.4419860839844,383.7579956054688,382.5559997558594,394.7730102539063,400.8699951171875,390.41400146484375,378.5490112304688,362.2990112304688,361.56201171875,365.0260009765625,352.94000244140625,336.18701171875,330.0790100097656,320.510009765625,328.8659973144531,359.5119934082031,340.497309758113,350.03185889834447,75.20199018118575,100.0,82.71497230146552
2014-11-10,362.2650146484375,374.8160095214844,357.5610046386719,366.9240112304688,30450100,363.2640075683594,345.4880065917969,342.4150085449219,349.2900085449219,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,391.4419860839844,383.7579956054688,382.5559997558594,394.7730102539063,400.8699951171875,390.41400146484375,378.5490112304688,362.2990112304688,361.56201171875,365.0260009765625,352.94000244140625,336.18701171875,330.0790100097656,320.510009765625,328.8659973144531,341.2131558931791,349.27371651785717,100.0,100.0,93.25814605510307
2014-11-11,365.8569946289063,371.30999755859375,363.7349853515625,367.6950073242188,15838900,366.9240112304688,363.2640075683594,345.4880065917969,342.4150085449219,349.2900085449219,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,391.4419860839844,383.7579956054688,382.5559997558594,394.7730102539063,400.8699951171875,390.41400146484375,378.5490112304688,362.2990112304688,361.56201171875,365.0260009765625,352.94000244140625,336.18701171875,330.0790100097656,320.510009765625,343.6826946551983,348.3794308617002,100.0,100.0,100.0
2014-11-12,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,45783200,367.6950073242188,366.9240112304688,363.2640075683594,345.4880065917969,342.4150085449219,349.2900085449219,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,391.4419860839844,383.7579956054688,382.5559997558594,394.7730102539063,400.8699951171875,390.41400146484375,378.5490112304688,362.2990112304688,361.56201171875,365.0260009765625,352.94000244140625,336.18701171875,330.0790100097656,349.702387883113,350.3033839634487,100.0,100.0,100.0
2014-11-13,427.2730102539063,457.0929870605469,401.12298583984375,420.7349853515625,58945000,423.5610046386719,367.6950073242188,366.9240112304688,363.2640075683594,345.4880065917969,342.4150085449219,349.2900085449219,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,391.4419860839844,383.7579956054688,382.5559997558594,394.7730102539063,400.8699951171875,390.41400146484375,378.5490112304688,362.2990112304688,361.56201171875,365.0260009765625,352.94000244140625,336.18701171875,356.04192410982574,353.2709074474517,95.24743338924004,95.3131674471053,98.43772248236844
2014-11-14,418.4169921875,419.25201416015625,384.78900146484375,397.8179931640625,29589200,420.7349853515625,423.5610046386719,367.6950073242188,366.9240112304688,363.2640075683594,345.4880065917969,342.4150085449219,349.2900085449219,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,391.4419860839844,383.7579956054688,382.5559997558594,394.7730102539063,400.8699951171875,390.41400146484375,378.5490112304688,362.2990112304688,361.56201171875,365.0260009765625,352.94000244140625,361.585693359375,355.1505737304688,68.4556743715045,54.54735513753302,83.28684086154611
2014-11-15,399.6499938964844,405.5280151367188,371.0079956054688,376.1329956054688,15727500,397.8179931640625,420.7349853515625,423.5610046386719,367.6950073242188,366.9240112304688,363.2640075683594,345.4880065917969,342.4150085449219,349.2900085449219,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,391.4419860839844,383.7579956054688,382.5559997558594,394.7730102539063,400.8699951171875,390.41400146484375,378.5490112304688,362.2990112304688,361.56201171875,365.0260009765625,365.45038546048676,356.5249546595983,0.0,15.103978603935191,54.98816706285785
2014-11-16,374.7300109863281,390.7990112304688,374.60198974609375,387.8819885253906,11905600,376.1329956054688,397.8179931640625,420.7349853515625,423.5610046386719,367.6950073242188,366.9240112304688,363.2640075683594,345.4880065917969,342.4150085449219,349.2900085449219,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,391.4419860839844,383.7579956054688,382.5559997558594,394.7730102539063,400.8699951171875,390.41400146484375,378.5490112304688,362.2990112304688,361.56201171875,370.09100107046277,358.10485839843756,20.849668211744373,24.772266766873273,31.4745335027805
2014-11-17,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,41518800,387.8819885253906,376.1329956054688,397.8179931640625,420.7349853515625,423.5610046386719,367.6950073242188,366.9240112304688,363.2640075683594,345.4880065917969,342.4150085449219,349.2900085449219,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,391.4419860839844,383.7579956054688,382.5559997558594,394.7730102539063,400.8699951171875,390.41400146484375,378.5490112304688,362.2990112304688,374.46915377103363,359.7438572474889,34.64963005030158,25.27912759199672,21.718457654268395
2014-11-18,387.7850036621094,392.4020080566406,371.1170043945313,375.197998046875,32222500,387.4079895019531,387.8819885253906,376.1329956054688,397.8179931640625,420.7349853515625,423.5610046386719,367.6950073242188,366.9240112304688,363.2640075683594,345.4880065917969,342.4150085449219,349.2900085449219,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,391.4419860839844,383.7579956054688,382.5559997558594,394.7730102539063,400.8699951171875,390.41400146484375,378.5490112304688,377.2162311260517,360.5809994652158,48.08660787889373,0.0,16.683798119623336
2014-11-19,373.89599609375,386.4809875488281,373.89599609375,380.5549926757813,18931800,375.197998046875,387.4079895019531,387.8819885253906,376.1329956054688,397.8179931640625,420.7349853515625,423.5610046386719,367.6950073242188,366.9240112304688,363.2640075683594,345.4880065917969,342.4150085449219,349.2900085449219,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,391.4419860839844,383.7579956054688,382.5559997558594,394.7730102539063,400.8699951171875,390.41400146484375,379.62122990534857,362.7221418108259,29.693470711322064,42.23430030147124,22.50447596448932
2014-11-20,380.3070068359375,382.0249938964844,356.781005859375,357.8399963378906,25233200,380.5549926757813,375.197998046875,387.4079895019531,387.8819885253906,376.1329956054688,397.8179931640625,420.7349853515625,423.5610046386719,367.6950073242188,366.9240112304688,363.2640075683594,345.4880065917969,342.4150085449219,349.2900085449219,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,391.4419860839844,383.7579956054688,382.5559997558594,394.7730102539063,400.8699951171875,380.80776742788464,363.3190467471169,13.298736325343299,0.0,14.078100100490417
2014-11-21,357.8789978027344,357.8789978027344,344.11199951171875,350.8479919433594,29850100,357.8399963378906,380.5549926757813,375.197998046875,387.4079895019531,387.8819885253906,376.1329956054688,397.8179931640625,420.7349853515625,423.5610046386719,367.6950073242188,366.9240112304688,363.2640075683594,345.4880065917969,342.4150085449219,349.2900085449219,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,391.4419860839844,383.7579956054688,382.5559997558594,394.7730102539063,381.2200739933894,363.9155694870722,15.277764480925327,0.0,14.078100100490417
2014-11-22,351.60400390625,364.8410034179688,350.87799072265625,352.9200134277344,15273000,350.8479919433594,357.8399963378906,380.5549926757813,375.197998046875,387.4079895019531,387.8819885253906,376.1329956054688,397.8179931640625,420.7349853515625,423.5610046386719,367.6950073242188,366.9240112304688,363.2640075683594,345.4880065917969,342.4150085449219,349.2900085449219,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,391.4419860839844,383.7579956054688,382.5559997558594,380.4243821364183,365.2094276064919,6.520091997291928,6.97485923617195,2.324953078723988
2014-11-23,353.17498779296875,370.8450012207031,353.17498779296875,367.572998046875,15151600,352.9200134277344,350.8479919433594,357.8399963378906,380.5549926757813,375.197998046875,387.4079895019531,387.8819885253906,376.1329956054688,397.8179931640625,420.7349853515625,423.5610046386719,367.6950073242188,366.9240112304688,363.2640075683594,345.4880065917969,342.4150085449219,349.2900085449219,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,391.4419860839844,383.7579956054688,380.47430419921875,367.19423711867563,70.51903149805895,56.29988114304019,21.09158012640405
2014-11-24,366.947998046875,387.2090148925781,366.66900634765625,376.9010009765625,30930100,367.572998046875,352.9200134277344,350.8479919433594,357.8399963378906,380.5549926757813,375.197998046875,387.4079895019531,387.8819885253906,376.1329956054688,397.8179931640625,420.7349853515625,423.5610046386719,367.6950073242188,366.9240112304688,363.2640075683594,345.4880065917969,342.4150085449219,349.2900085449219,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,391.4419860839844,381.18245755709137,369.5440949939547,100.0,100.0,54.42491345973738
2014-11-25,376.885986328125,394.7009887695313,374.7839965820313,375.3479919433594,25442200,376.9010009765625,367.572998046875,352.9200134277344,350.8479919433594,357.8399963378906,380.5549926757813,375.197998046875,387.4079895019531,387.8819885253906,376.1329956054688,397.8179931640625,420.7349853515625,423.5610046386719,367.6950073242188,366.9240112304688,363.2640075683594,345.4880065917969,342.4150085449219,349.2900085449219,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,389.5459899902344,377.47376427283655,371.6800944010417,93.91787717910165,94.03904158930779,83.44630757744933
2014-11-26,376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,18601700,375.3479919433594,376.9010009765625,367.572998046875,352.9200134277344,350.8479919433594,357.8399963378906,380.5549926757813,375.197998046875,387.4079895019531,387.8819885253906,376.1329956054688,397.8179931640625,420.7349853515625,423.5610046386719,367.6950073242188,366.9240112304688,363.2640075683594,345.4880065917969,342.4150085449219,349.2900085449219,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,382.8450012207031,373.44568810096155,373.05552310035347,52.23135863732989,64.42596101597208,86.15500086842663
2014-11-27,370.50201416015625,373.9920043945313,368.2820129394531,369.6700134277344,8748030,368.3699951171875,375.3479919433594,376.9010009765625,367.572998046875,352.9200134277344,350.8479919433594,357.8399963378906,380.5549926757813,375.197998046875,387.4079895019531,387.8819885253906,376.1329956054688,397.8179931640625,420.7349853515625,423.5610046386719,367.6950073242188,366.9240112304688,363.2640075683594,345.4880065917969,342.4150085449219,349.2900085449219,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,386.4750061035156,371.28045889047473,374.0259995233445,13.223630499498668,22.480861087482822,60.31528789758756
2014-11-28,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,22946500,369.6700134277344,368.3699951171875,375.3479919433594,376.9010009765625,367.572998046875,352.9200134277344,350.8479919433594,357.8399963378906,380.5549926757813,375.197998046875,387.4079895019531,387.8819885253906,376.1329956054688,397.8179931640625,420.7349853515625,423.5610046386719,367.6950073242188,366.9240112304688,363.2640075683594,345.4880065917969,342.4150085449219,349.2900085449219,339.4859924316406,330.49200439453125,327.5539855957031,325.8919982910156,325.7489929199219,338.3210144042969,345.30499267578125,335.59100341796875,357.6180114746094,352.989013671875,354.7040100097656,347.27099609375,358.3450012207031,358.4169921875,383.1579895019531,371.3046123798077,375.6465701148624,53.64994871503804,94.67811865037346,60.52831358460946
